SMILES;pce
[SiH2]1C=c2cccc(-c3cc4c(c5nsnc35)c3[nH]c5ccoc5c3c3=C[SiH2]C=c43)c2=C1;7.78279085299867
[SiH2]1C=c2ccc3sc4c5sc(cc5c5cscc5c4c3c2=C1)-c1ccccc1;5.336232241054611
C1C=c2c3C=C([SiH2]c3c3oc4ccsc4c3c2=C1)c1scc2ccoc12;2.7141377921155696
[SiH2]1C=c2ccc3sc4c([nH]c5cc(-c6cncs6)c6ccccc6c45)c3c2=C1;6.5151450715423715
[SiH2]1cccc1-c1ccc(-c2[SiH2]c(cc2)-c2cccnc2)c2ccccc12;4.92523875414946
[SiH2]1cc2c3cc[se]c3c3ncc4ccsc4c3c2c1;4.634074640635509
c1csc(c1)-c1cc2ccc3cc4cc[nH]c4cc3c2c2ccccc12;1.56513656583107
C1c2cc([nH]c2-c2c1c1[se]ccc1c1=C[SiH2]C=c21)-c1scc2[SiH2]C=Cc12;3.31232170939596
[SiH2]1C=Cc2c1csc2-c1cc2[nH]c3c(c4cscc4c4ccc5nsnc5c34)c2[nH]1;4.85785576755303
C1C=Cc2cc3cc4cnc(cc4cc3cc12)-c1ccccc1;3.34446390258909
C1C=Cc2oc(cc12)-c1cc2ncccc2c2cocc12;2.12561711405625
[SiH2]1C=c2c(cc3c4cscc4c4c5sccc5ncc4c3c2=C1)-c1scc2[SiH2]C=Cc12;7.6942594608001516
C1c2-cccn-c2-c2c1c1c3c[SiH2]cc3ccc1c1c[SiH2]cc21;9.27900262171726
c1occ2c1c1c3ccc(cc3[nH]c1c1cnccc21)-c1ccccn1;1.63894493116397
C1C=c2cccc(-c3cc4cc5c6c[nH]cc6c6ccc7cocc7c6c5cc4s3)c2=C1;2.92085760433968
[SiH2]1c2cc([nH]c2-c2c1c1sccc1c1cocc21)-c1cncs1;2.8849176643536203
c1scc2c(cccc12)-c1ccc(cc1)-c1ccc(-c2cccnc2)c2nsnc12;6.98326100317242
[SiH2]1C=Cc2c1c1cnc3cc(-c4ccccn4)c4nsnc4c3c1c1cocc21;5.8208625416915
n-1cc2c(-c3cnccc-13)c1cocc1c1ccc3c[nH]cc3c21;2.90329786937348
c1cc2ncc3cc4cc(cnc4cc3c2o1)-c1ccccn1;3.9316861529999705
[SiH2]1cc2c3-cccn-c3c3c(c4[SiH2]ccc4c4ccccc34)c2c1;5.15917660775436
C1C=c2ccc3c4cocc4c4c5cnc(cc5[nH]c4c3c2=C1)-c1scc2ccsc12;3.8328637974640096
C1C=c2c(cc3c(c4c(c5cnccc5c5=CCC=c45)c4=CCC=c34)c2=C1)-c1nccs1;5.11248250845334
C1ccc2csc(c12)-c1sc(-c2sc(c3Cccc23)-c2nccs2)c2[se]ccc12;3.34064094700916
c1cc2c3nsnc3c3c(c4c[nH]cc4c4cc(-c5ncncn5)c5ccccc5c34)c2[nH]1;4.242443669331991
[SiH2]1ccc2c1c(sc2-c1scc2[se]ccc12)-c1ccc(-c2ccc[se]2)c2c[nH]cc12;2.25627853894327
c1[nH]cc2c1c1cccnc1c1c3cscc3c3cc([nH]c3c21)-c1ccccc1;1.29828806406619
c1cc2c3cscc3c3c(ccc4cc(cnc34)-c3cccnc3)c2[nH]1;2.50631914926515
C1C=Cc2oc3cc(-c4cncs4)c4cscc4c3c12;2.37325292313395
C1C=c2c3C=CCc3c3[se]c4cc([nH]c4c3c2=C1)-c1scc2[SiH2]C=Cc12;1.30408656932655
C1C=Cc2c1csc2C1=Cc2oc3c(c2C1)c1=C[SiH2]C=c1c1ccccc31;2.82235690264301
[SiH2]1ccc2c1c(sc2-c1cncs1)-c1sc(-c2scc3cc[nH]c23)c2nccnc12;6.735337965676888
[SiH2]1C=Cc2ncc(cc12)-c1cnc2ccoc2c1;0.761220011486977
[SiH2]1C=Cc2csc(c12)-c1cc2sc3c(ccc4ccoc34)c2s1;1.7724864752751002
C1C=c2ccc3c4cscc4c4c5CC(=Cc5[nH]c4c3c2=C1)c1scc2C=CCc12;0.335206063248462
c1occ2c1c(cc1ncc3c4ccccc4ccc3c21)-c1ncncn1;4.16422405219243
C1cccc1-c1sc(-c2ccc(s2)-c2scc3occc23)c2[nH]ccc12;0.14554616365963502
c1csc(n1)-c1cnc2c3sc4ccsc4c3ncc2c1;2.679510825207529
[SiH2]1C=Cc2csc(-c3cc4cnc5c(c6nsnc6c6ccc7nsnc7c56)c4[nH]3)c12;7.75824180172863
[SiH2]1C=c2c3cc[nH]c3c3cnc4cc(-c5ccccn5)c5cscc5c4c3c2=C1;4.48325629846909
[SiH2]1C(=Cc2sc3c([nH]c4ccc5c[nH]cc5c34)c12)c1scc2[se]ccc12;0.370527325619002
[SiH2]1cc2cccc(-c3sc(-c4[SiH2]ccc4)c4sccc34)c2c1;6.661814774505169
c1cc2c3cscc3c3c4ccc(cc4cnc3c2[nH]1)-c1cccc2nsnc12;6.368688157888499
C1C=c2c(cc3c4ccccc4c4c5CC=Cc5[nH]c4c3c2=C1)-c1cncs1;2.95235935917162
c1cc(oc1-c1ccc([se]1)-c1ccccc1)-c1nccc2nsnc12;8.801362317040349
[SiH2]1C=c2c(cc3cc4c5cocc5c5cc[se]c5c4cc3c2=C1)-c1ccc[nH]1;4.92019280292111
C1C=Cc2c1csc2-c1cc2cc3[se]c4C=C[SiH2]c4c3cc2[se]1;2.9890390666997098
c1cc2sc3c4[nH]c(cc4c4cscc4c3c2[se]1)-c1cccc2cscc12;2.21095545096352
[SiH2]1C=Cc2csc(c12)-c1cc2c3cscc3c3cc[se]c3c2c2cscc12;3.61799006053028
[SiH2]1C(=Cc2c1c1ccc3cc[nH]c3c1c1cocc21)c1nccc2nsnc12;9.013984009143801
[SiH2]1cc2cccc(-c3sc(-c4sc(-c5ccccc5)c5cc[SiH2]c45)c4sccc34)c2c1;6.715084566339018
c1cc2csc(-c3cnc(s3)-c3sc(-c4ncncn4)c4sccc34)c2s1;7.71384958749357
[SiH2]1ccc2c1c(sc2-c1sc(-c2ccccc2)c2sccc12)-c1scc2ccsc12;3.2339491968185494
c1scc2c1c(cc1cnccc21)-c1cc2c3ccccc3ccc2c2ccccc12;1.4870314935891598
C1ccc2c1c(sc2-c1scc2[se]ccc12)-c1sc(-c2nccs2)c2ccsc12;4.22646897847061
[SiH2]1C=c2ccc3c4ccccc4c4c5ccc(cc5[se]c4c3c2=C1)-c1ccc[se]1;6.8304237365319205
C1ccc2csc(c12)-c1sc(c2[SiH2]ccc12)-c1ncc(s1)-c1scc2occc12;3.9314838578810094
C1C=Cc2csc(c12)-c1ccc2c(c1)c1c[nH]cc1c1c3CC=Cc3c3cscc3c21;1.5608199517256698
C1cc2ccc3cn-c4c(-c3c2c1)c1nsnc1c1ccccc41;3.71266306353863
c1c([se]c2c1cnc1c3ccccc3c3ccccc3c21)-c1cccc2nsnc12;7.73405075382522
[SiH2]1C=CC=C1C1=Cc2[se]c3c(c2[SiH2]1)c1cocc1c1ccc2cscc2c31;5.38825625832752
C1C=CC=C1C1=Cc2cc3c4cscc4c4ccc5cocc5c4c3cc2[SiH2]1;3.34241267088136
[SiH2]1ccc2c1c(sc2-c1ccccc1)-c1cnc(-c2ccccn2)c2nsnc12;10.5251508842819
C1C=CC=C1c1cc2c3cocc3c3c4[SiH2]C=Cc4ccc3c2[se]1;3.11341900455117
[SiH2]1C=c2c3cccnc3c3ccc(cc3c2=C1)-c1scc2ccoc12;4.14762042396213
C1C=c2ccc3c4c[nH]cc4c4c5sc(cc5sc4c3c2=C1)-c1scc2occc12;1.4880658111376102
c1cc2ncc3c4oc(cc4c4c[nH]cc4c3c2s1)-c1cccc2nsnc12;6.0096376828260185
c1scc2c1ccc1ncc3cc4ccc5nsnc5c4cc3c21;4.29793493049002
[SiH2]1C=c2ccc3oc4c5[nH]c(cc5[se]c4c3c2=C1)-c1cccs1;3.76673642825915
c1c[nH]c(c1)-c1ccc(-c2ccc([se]2)-c2scc3ccsc23)c2cocc12;2.55491655207012
[SiH2]1C=c2c(cc3ccc4ccc5ccccc5c4c3c2=C1)-c1scc2cc[se]c12;5.57574530449319
[SiH2]1ccc2c1c(sc2-c1nccs1)-c1sc(-c2cccc3cocc23)c2nccnc12;8.8702084214985
c1cc2csc(-c3cnc(s3)-c3ccc([se]3)-c3cccc4cocc34)c2[nH]1;3.50034010253297
c1nc(sc1-c1ccc(nc1)-c1cccc2cocc12)-c1ccccc1;3.7827653841634
c1cc2csc(-c3cc4[se]c5cc6cc[nH]c6cc5c4c4ccccc34)c2[nH]1;1.6917297745442
c1c[nH]c(c1)-c1ccc(-c2cnc(s2)-c2scc3ccoc23)c2cscc12;3.0508806332120098
C1C=c2c(cc3c4nsnc4c4c5[nH]ccc5oc4c3c2=C1)-c1scc2ccsc12;4.62487069320201
[SiH2]1C=c2c3C=C([SiH2]c3c3ccc4cc[nH]c4c3c2=C1)c1scc2[se]ccc12;5.516911885065111
c1cc2c(sc(-c3cccc4cscc34)c2s1)-c1ccc(-c2ncncn2)c2nsnc12;10.3058600082796
[SiH2]1C=c2c(cc3ncc4c5sccc5[nH]c4c3c2=C1)-c1cccc2nsnc12;5.841272520722059
C1cc2ccc3-[s]c4c(-c3c2c1)c1cocc1c1ccncc41;3.0496420053213
C1C=Cc2ncc3c(c12)c1cocc1c1cc(-c2cccc4=C[SiH2]C=c24)c2nsnc2c31;7.27233176396878
c1occ2c1ccc1c3ccccc3c3c(ccc4ccc5cscc5c34)c21;2.3531387938187405
[SiH2]1ccc2c1csc2-c1ccc([se]1)-c1sc(-c2ccccc2)c2nccnc12;8.03778505917697
c1c[nH]c(c1)-c1ccc(o1)-c1sc(-c2ncncn2)c2ccoc12;4.71190128930352
C1C=c2ccc3[nH]c4c(ccc5cc(sc45)-c4scc5occc45)c3c2=C1;1.6943857237761202
C1cccc1-c1ccc(-c2[SiH2]c(cc2)-c2cccc3ccccc23)c2nsnc12;7.316985139762031
[SiH2]1C=CC=C1c1cc2sc3c(ncc4ccc5cocc5c34)c2c2ccccc12;3.61986400419286
c1cc2c(scc2[nH]1)-c1cc2sc3c(ncc4ccsc34)c2c2c[nH]cc12;0.950206839690201
c1cc2c3c[nH]cc3c3c4oc(cc4c4cscc4c3c2o1)-c1cncs1;1.78285259548623
C1C=c2ccc3[nH]c4c(ccc5cc(-c6scc7cc[se]c67)c6c[nH]cc6c45)c3c2=C1;0.981219376982455
C1C=Cc2c1c1sc3C=C(Cc3c1c1cocc21)c1scc2ccsc12;1.1405883670495
c1sc(-c2cc3cnc4c5c6nsnc6ccc5c5ccccc5c4c3cn2)c2nccnc12;6.9333156506532
c1cc2csc(-c3cc4cnc5c(sc6ccc7cscc7c56)c4c4nsnc34)c2[se]1;7.850240091683201
[SiH2]1ccc2c1c(sc2-c1ccccc1)-c1sc(-c2scc3ccsc23)c2cc[se]c12;3.009854298846609
C1C=Cc2csc(c12)-c1cnc2c(c1)[nH]c1cc3ccoc3cc21;1.3247439934341598
[SiH2]1C=c2c(cc3oc4c5ccccc5[se]c4c3c2=C1)-c1ccccn1;5.77159732687377
c1c[se]c(c1)-c1cc2[se]c3c(c2o1)c1ccccc1c1ccc2cscc2c31;3.15474988613359
c1[nH]cc2c(cccc12)-c1cnc2c(c1)oc1c2sc2ccc3cocc3c12;2.38384527169004
c1c[se]c(c1)-c1ccc([se]1)-c1sc(-c2ccccn2)c2[nH]ccc12;2.41286380174069
C1C(=Cc2[nH]c3c4sccc4c4ccccc4c3c12)c1ccccc1;1.25494091666603
[SiH2]1C=c2c3cc([nH]c3c3ncc4ccncc4c3c2=C1)-c1cccc2cscc12;5.64225271518003
c1csc(c1)-c1cc2c3nsnc3c3cc4ccsc4cc3c2c2cocc12;4.91697171463501
c1cc2ccc3c(c4c[nH]cc4c4cc(-c5cccc6cocc56)c5cocc5c34)c2[se]1;2.13955472423975
[SiH2]1C=c2ccc3sc4c(c3c2=C1)c1=C[SiH2]C=c1c1cc(ccc41)-c1scc2cc[nH]c12;4.77185632782545
[SiH2]1cccc1-c1[SiH2]c(cc1)-c1ccc(-c2ccc[nH]2)c2ccccc12;4.92118489750368
C1C(=Cc2cnc3c4ccccc4[se]c3c12)c1cccc2ccccc12;1.2393772593493202
[SiH2]1C=Cc2cc3[se]c(cc3cc12)-c1ccccn1;1.54243074249413
c1cc2csc(-c3cc4sc5c6ccccc6oc5c4o3)c2o1;1.92623212021742
C1C=c2c3ccncc3c3c(cc(-c4ccco4)c4=C[SiH2]C=c34)c2=C1;7.08717767352493
c1cc2c(scc2[se]1)-c1cc2c(o1)c1c3ccccc3ccc1c1ccccc21;2.61898038321169
c1coc(c1)-c1cc2c3c[nH]cc3c3c4[se]ccc4c4cscc4c3c2c2c[nH]cc12;0.3932647780036849
c1occ2c1ccc1oc3c(ccc4cc(cnc34)-c3cccc4cscc34)c21;2.30332170039247
[SiH2]1C=Cc2ncc3c([se]c4cc(-c5scc6occc56)c5c[nH]cc5c34)c12;2.9610558075375004
c1cc2c3c[nH]cc3c3c4sc(cc4cnc3c2[nH]1)-c1nccc2nsnc12;8.23332473360328
[SiH2]1C=c2c3c4[SiH2]C(=Cc4oc3c3c4nsnc4ccc3c2=C1)c1ccccn1;9.23770673417549
[SiH2]1C=c2ccc3ccc4c5[se]c(cc5c5c[nH]cc5c4c3c2=C1)-c1scc2[nH]ccc12;2.18921086061463
C1cc2c(ccc(-c3scc4[se]ccc34)c2c1)-c1ncc(s1)-c1cccc2c[nH]cc12;3.99004927830281
C1C=c2c3cc(-c4ccccn4)c4cocc4c3c3ncc4ccc5nsnc5c4c3c2=C1;5.93721159586166
c1cc2csc(-c3cc4sc5c6[nH]ccc6c6cscc6c5c4c4cscc34)c2[nH]1;1.47922462385679
[SiH2]1C(=Cc2c1c1sccc1c1cscc21)c1scc2[nH]ccc12;1.7795789415533998
[SiH2]1C=Cc2c1c1[nH]c3C=C([SiH2]c3c1c1cscc21)c1ccco1;1.8602715301695
[SiH2]1C=Cc2csc(-c3cc4c5cscc5c5c6[nH]ccc6sc5c4[nH]3)c12;1.0397251381537802
C1C=c2c(cc3[se]c4c5occc5c5c[nH]cc5c4c3c2=C1)-c1ccccc1;1.23266144546684
c1cc2csc(-c3cc4c5cscc5c5cc6ccc7ccccc7c6cc5c4[nH]3)c2[se]1;1.63398298306699
C1C=c2cccc(-c3cc4[nH]c5c6ncccc6oc5c4o3)c2=C1;2.8627153628471804
[SiH2]1C=Cc2c1csc2-c1cc2cnc3c4[se]ccc4cnc3c2c2c[nH]cc12;2.33813446768202
[SiH2]1C=c2cccc(-c3cc4c5cscc5c5c6sccc6sc5c4c4cocc34)c2=C1;5.904788693862232
[SiH2]1C=c2ccc3[nH]c4c(ncc5cc(sc45)-c4scc5ccsc45)c3c2=C1;3.94764647455921
[SiH2]1C(=Cc2c1c1[se]c3ccccc3c1c1c[nH]cc21)c1nccs1;3.9007119891598
c1csc(c1)-c1sc(-c2sc(-c3cccc4ccccc34)c3ccoc23)c2occc12;2.57655408592836
[SiH2]1C=c2cccc(-c3cc4[nH]c5c6cnccc6sc5c4c4c[nH]cc34)c2=C1;4.454686803078982
n-1cc2ccncc2-c2c-1c1sccc1c1ccccc21;1.92812752330729
[SiH2]1C=c2c3cc(oc3c3oc4cccnc4c3c2=C1)-c1cccc2cscc12;5.2132896027779
c1occ2c1ccc1c3nsnc3c3c([se]c4cc(-c5ncncn5)c5cscc5c34)c21;8.69684330617141
[SiH2]1c2cc([nH]c2-c2c1c1cnccc1c1ccccc21)-c1ccccn1;2.64453075633718
c1scc2c1ccc1[nH]c3c4sc(cc4sc3c21)-c1cccc2ccccc12;1.71879060414997
[SiH2]1C=Cc2cc3[nH]c4cc(sc4c3cc12)-c1ccccn1;1.7809004834504198
C1C=Cc2csc(c12)-c1cc2[nH]c3c4cnccc4[se]c3c2c2=C[SiH2]C=c12;4.93195370810501
[SiH2]1ccc2c1c(sc2-c1sc(-c2cncs2)c2ccoc12)-c1cccnc1;5.13950361191401
C1C=Cc2c1csc2-c1cnc2c(ccc3cc4C=C[SiH2]c4cc23)c1;1.88637372284576
C1cccc1-c1sc(-c2sc(-c3scc4sccc34)c3cc[SiH2]c23)c2ccsc12;3.3532151423675094
c1cc2csc(-c3ccc4c(ccc5c4cnc4ccc6cscc6c54)c3)c2[nH]1;2.4131810712115
[SiH2]1ccc2c1c(sc2-c1ccc(nc1)-c1scc2occc12)-c1cccs1;3.20562555468938
c1c[nH]c(c1)-c1ccc(cc1)-c1ccc([nH]1)-c1nccc2nsnc12;8.152707530637441
C1C=Cc2c1csc2-c1cc2c3cocc3c3c4ncccc4oc3c2c2c[nH]cc12;2.19881305636159
C1C=Cc2c1csc2-c1cc2[nH]c-3c(Cc4ccc5cocc5c-34)c2c2ccccc12;1.5094806495194095
C1C=Cc2ncc3c4[nH]c(cc4ccc3c12)-c1cccc2cocc12;2.11058642951968
c1c[nH]c(c1)-c1cc2c3cscc3c3c4[nH]ccc4oc3c2c2cscc12;1.36762663345172
[SiH2]1C=Cc2c1c1[se]c3cc(-c4cccc5nsnc45)c4cscc4c3c1c1cocc21;6.016591418904611
C1C2=C([SiH2]C(=C2)c2scc3[SiH2]C=Cc23)c2[nH]c3cccnc3c12;4.4597836386550185
c1occ2c(cccc12)-c1cc2sc3cc4ccccc4cc3c2cn1;3.10289977440389
C1C=Cc2ccc3c4oc(cc4[se]c3c12)-c1scc2nccnc12;5.900249978019768
c1cc2c(sc(-c3cccc4cocc34)c2[se]1)-c1ccc(cc1)-c1ccccn1;2.94140071365592
[SiH2]1C=Cc2c1csc2-c1cc2ncc3c(ncc4ccc5nsnc5c34)c2c2ccccc12;8.34036515958871
C1C=c2c3cc[se]c3c3cc4[se]c(cc4cc3c2=C1)-c1scc2occc12;3.07950787934321
[SiH2]1C=Cc2cc3c4ccccc4c4cc(ccc4c3cc12)-c1cncs1;1.56548292475425
[SiH2]1cccc1-c1sc(-c2ccc(-c3scc4ccoc34)c3ccccc23)c2ccsc12;3.58864980850843
[SiH2]1C=c2c3cc[nH]c3c3sc4cc(-c5ncncn5)c5ccccc5c4c3c2=C1;4.982757239972741
c1cc2[nH]c3c(c2[nH]1)c1ccccc1c1cc(-c2scc4ccoc24)c2cocc2c31;1.35739181983908
C1C=c2c3cc([nH]c3c3c4cscc4c4ccc5nsnc5c4c3c2=C1)C1=CC=C[SiH2]1;3.31476029991741
C1C=Cc2oc3c(c12)c1c[nH]cc1c1cc(-c2scc4[se]ccc24)c2cocc2c31;0.7994649341306821
[SiH2]1C=Cc2c1cc(-c1cc3ncccc3c3cscc13)c1ccccc21;1.9060946380545
[SiH2]1C=Cc2sc3c4ccc(cc4[nH]c3c12)-c1cccc2nsnc12;5.36112088424374
C1ccc2c1c(sc2-c1ccc(s1)-c1scc2ccoc12)-c1cncc2nsnc12;8.40058351067648
C1C=c2c(cc3c4cocc4ccc3c2=C1)-c1cccc2c[nH]cc12;1.8308909585563304
C1C=c2ccc3ncc4c5cnc(cc5oc4c3c2=C1)-c1scc2[nH]ccc12;3.33511489693341
C1C=c2c3C=CCc3c3ccc4cc(ncc4c3c2=C1)-c1scc2nccnc12;4.9593114770833
C1C=c2ccc3c4cscc4c(cc3c2=C1)-c1cc2ccccc2c2cscc12;3.0307368617559
c1ncc(s1)-c1cc2cnc3c4ncccc4c4c[nH]cc4c3c2c2c[nH]cc12;1.81750833866423
c1cc2csc(-c3cc4[se]c5c(c6cscc6c6cccnc56)c4[se]3)c2s1;3.25064368530241
c1cc2csc(-c3ccc4c(cnc5c4c4cscc4c4ccc6ccccc6c54)c3)c2s1;3.38275295044699
[SiH2]1C=c2c3C=C([SiH2]c3c3c4nsnc4c4ccoc4c3c2=C1)c1scc2[nH]ccc12;4.566958232918911
C1C(=Cc2c1c1sc3ccc4cscc4c3c1c1nsnc21)c1ccc[se]1;5.799283471652732
C1C=Cc2c1csc2-c1cc2ncc3c(ccc4ccc5c[nH]cc5c34)c2s1;1.75251264056368
[SiH2]1C=c2c3ccsc3c3ccc4cc(oc4c3c2=C1)-c1scc2cc[se]c12;4.33623869974205
C1ccc2c1c(sc2-c1cnc(-c2ccccn2)c2nsnc12)-c1cccc2cocc12;9.662689982586759
C1C=c2c(cc3sc4c5sccc5c5c[nH]cc5c4c3c2=C1)-c1scc2cc[nH]c12;0.8183910237272979
C1C=CC=C1c1ccc2c(c1)c1nsnc1c1c3occc3c3cocc3c21;4.762544814002849
c1c[nH]c(c1)-c1cc2cnc3c4cnccc4c4ccccc4c3c2o1;1.28464713038882
c-1ccn-c2c-1c1cscc1c1c3ccccc3c3c[nH]cc3c21;1.5617047337945402
C1C=CC=C1c1ccc2c3oc4ccc5cocc5c4c3c3cocc3c2c1;2.22639036552008
C1C=c2c(cc3cnc4c5ccccc5c5ccccc5c4c3c2=C1)-c1cccnc1;3.9639854472651694
[SiH2]1C=c2c(cc3oc4c5[nH]ccc5c5cocc5c4c3c2=C1)-c1cncs1;5.0215379996605085
C1C=c2c(cc3sc4c5cnccc5oc4c3c2=C1)-c1scc2cc[se]c12;4.727410078929871
[SiH2]1C=c2c3cc(-c4scc5cc[nH]c45)c4cscc4c3c3ncc4ccncc4c3c2=C1;7.03018583709838
C1C=CC=C1c1cc2oc3c(c2c2=C[SiH2]C=c12)c1=C[SiH2]C=c1c1ccc2cscc2c31;4.42194913558364
[SiH2]1C(=Cc2c1c1[se]c3ccncc3c1c1ccccc21)c1cccc2ccccc12;4.15332733662782
C1C=c2c3cc([se]c3c3sc4ccsc4c3c2=C1)-c1cncc2nsnc12;9.413189226074751
C1C(=Cc2sc3c(cnc4ccc5nsnc5c34)c12)c1scc2ccsc12;5.66064826963259
c1cc2c3c[nH]cc3c3c4cnc(cc4c4cocc4c3c2o1)-c1scc2nccnc12;4.552853756101929
C1C=c2ccc3cc4c5cscc5c(cc4cc3c2=C1)-c1scc2C=C[SiH2]c12;2.9699134708377497
[SiH2]1C=CC=C1c1cc2oc3c4sccc4[se]c3c2[nH]1;2.25785951194892
C1C=c2c3c([se]c4cc(-c5ccco5)c5cscc5c34)c3c4nsnc4ccc3c2=C1;6.5692292790373
c1cc2csc(-c3cc4[se]c5c(cnc6ccncc56)c4o3)c2o1;2.85694019504915
C1C=c2c(cc3cc4cc5cnccc5cc4cc3c2=C1)-c1scc2[se]ccc12;4.92060166539818
C1C=Cc2c1csc2-c1cnc2cc3c(cc2c1)ncc1ccc2cscc2c31;5.2689669680633
C1C=c2ccc3ccc4c(cnc5cc(-c6cccc7c[nH]cc67)c6nsnc6c45)c3c2=C1;5.26676237549214
c1[nH]cc2c1ccc1cc3ccc4cc(ccc4c3cc21)-c1nccc2nsnc12;8.249284474190759
c1cc2csc(-c3ccc(o3)-c3sc(-c4cccc5cocc45)c4nccnc34)c2s1;5.31317828599988
C1cccc1-c1sc(-c2ccc(cn2)-c2scc3Cccc23)c2ccoc12;2.7476730361011
[SiH2]1C=Cc2c1csc2-c1cc2[nH]c3c4[SiH2]C=Cc4c4ccccc4c3c2cn1;3.61280967416256
c1ccc(cc1)-c1cnc2cc3cccnc3cc2c1;3.33962895582366
[SiH2]1C=Cc2csc(-c3cc4c5nsnc5c5c(c6cocc6c6ccc7nsnc7c56)c4[nH]3)c12;5.996763915608599
c1cc2c(scc2o1)-c1cc2oc3c(oc4ccsc34)c2c2nsnc12;6.6025912829897
C1C=Cc2ccc3c4[SiH2]C(=Cc4[se]c3c12)c1cccc2nsnc12;7.36007127733416
C1C=Cc2c1c1c3nsnc3c3C=C(Cc3c1c1c[nH]cc21)c1cccs1;2.65345035570917
c1cc2csc(-c3cc4[nH]c5c(c6cocc6c6ccc7nsnc7c56)c4[nH]3)c2[nH]1;2.49343140146295
c1cc2c(scc2o1)-c1ccc(cn1)-c1sc(-c2scc3sccc23)c2cc[se]c12;3.9009303890844
C1C=CC=C1c1cc2c3nsnc3c3c4[nH]ccc4ccc3c2c2ccccc12;4.24502731459393
C1C=c2c3C=C([SiH2]c3c3ncc4C=CCc4c3c2=C1)c1nccs1;5.36190555183078
C1cc2ccc3[o]-c4cc5ccncc5cc4-c3c2c1;4.34970988768234
[SiH2]1C=c2c(cc3sc4c5occc5c5c[nH]cc5c4c3c2=C1)-c1scc2cc[se]c12;3.63034050991795
c1cc2csc(-c3ccc(cn3)-c3ccc(-c4cccnc4)c4c[nH]cc34)c2s1;2.0304744325674497
c1cc2cnc3c4ncc(cc4[nH]c3c2o1)-c1scc2nccnc12;6.08530868437042
[SiH2]1C=c2c3cc[nH]c3c3sc4cc(-c5scc6ccoc56)c5cscc5c4c3c2=C1;2.53999751093961
[SiH2]1C=c2cccc(-c3cc4cnc5c6[nH]ccc6[se]c5c4s3)c2=C1;7.149456759386951
[SiH2]1ccc2c1c(sc2-c1ccc([se]1)-c1scc2cc[se]c12)-c1cncs1;4.10596738317464
C1C=c2c(cc3c(c4oc5C=CCc5c4c4=CCC=c34)c2=C1)-c1ccc[se]1;0.198357813393447
[SiH2]1C=c2c3cc([se]c3c3ncc4ccccc4c3c2=C1)-c1scc2[se]ccc12;6.13337787235739
